User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
270,2.2,11.0,0.0,0.0,0.0,0.0
876,2.2,11.0,0.0,0.0,0.0,0.0
273,2.2,11.0,0.0,0.0,0.0,0.0
424,2.2,11.0,0.0,0.0,0.0,0.0
53,2.2,11.0,0.0,0.0,0.0,0.0
227,2.2,11.0,0.0,0.0,0.0,0.0
996,2.2,11.0,0.0,0.0,0.0,0.0
653,2.2,11.0,0.0,0.0,0.0,0.0
972,2.053,0.0,205.0,0.0,3.0,0.0
680,2.001,0.0,200.0,0.0,1.0,0.0
893,2.001,0.0,200.0,0.0,1.0,0.0
146,2.0,10.0,0.0,0.0,0.0,0.0
417,2.0,10.0,0.0,0.0,0.0,0.0
77,2.0,10.0,0.0,0.0,0.0,0.0
721,2.0,10.0,0.0,0.0,0.0,0.0
933,1.8,9.0,0.0,0.0,0.0,0.0
258,1.8,9.0,0.0,0.0,0.0,0.0
324,1.8,9.0,0.0,0.0,0.0,0.0
183,1.8,9.0,0.0,0.0,0.0,0.0
980,1.701,3.0,110.0,0.0,1.0,0.0
283,1.601,3.0,100.0,0.0,1.0,0.0
452,1.6,8.0,0.0,0.0,0.0,0.0
197,1.6,8.0,0.0,0.0,0.0,0.0
679,1.6,8.0,0.0,0.0,0.0,0.0
633,1.6,8.0,0.0,0.0,0.0,0.0
671,1.6,8.0,0.0,0.0,0.0,0.0
730,1.6,8.0,0.0,0.0,0.0,0.0
266,1.6,8.0,0.0,0.0,0.0,0.0
337,1.6,8.0,0.0,0.0,0.0,0.0
819,1.6,8.0,0.0,0.0,0.0,0.0
477,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
535,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
348,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
877,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
157,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
806,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
264,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
798,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
852,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
399,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
242,1.4000000000000001,7.0,0.0,0.0,0.0,0.0
847,1.2009999999999998,1.0,100.0,0.0,1.0,0.0
536,1.2009999999999998,1.0,100.0,0.0,1.0,0.0
713,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
329,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
8,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
597,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
809,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
916,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
577,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
567,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
371,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
143,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
986,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
797,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
620,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
550,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
515,1.2000000000000002,6.0,0.0,0.0,0.0,0.0
382,1.101,3.0,50.0,0.0,1.0,0.0
14,1.001,0.0,100.0,0.0,1.0,0.0
684,1.001,0.0,100.0,0.0,1.0,0.0
926,1.001,0.0,100.0,0.0,1.0,0.0
524,1.0,5.0,0.0,0.0,0.0,0.0
997,1.0,5.0,0.0,0.0,0.0,0.0
606,1.0,5.0,0.0,0.0,0.0,0.0
509,1.0,5.0,0.0,0.0,0.0,0.0
335,1.0,5.0,0.0,0.0,0.0,0.0
750,1.0,5.0,0.0,0.0,0.0,0.0
930,1.0,5.0,0.0,0.0,0.0,0.0
645,1.0,5.0,0.0,0.0,0.0,0.0
544,1.0,5.0,0.0,0.0,0.0,0.0
824,1.0,5.0,0.0,0.0,0.0,0.0
166,1.0,5.0,0.0,0.0,0.0,0.0
7,1.0,5.0,0.0,0.0,0.0,0.0
571,1.0,5.0,0.0,0.0,0.0,0.0
355,1.0,5.0,0.0,0.0,0.0,0.0
301,1.0,5.0,0.0,0.0,0.0,0.0
252,0.901,2.0,50.0,0.0,1.0,0.0
383,0.8,4.0,0.0,0.0,0.0,0.0
657,0.8,4.0,0.0,0.0,0.0,0.0
473,0.8,4.0,0.0,0.0,0.0,0.0
439,0.8,4.0,0.0,0.0,0.0,0.0
419,0.8,4.0,0.0,0.0,0.0,0.0
411,0.8,4.0,0.0,0.0,0.0,0.0
673,0.8,4.0,0.0,0.0,0.0,0.0
339,0.8,4.0,0.0,0.0,0.0,0.0
282,0.8,4.0,0.0,0.0,0.0,0.0
357,0.8,4.0,0.0,0.0,0.0,0.0
304,0.8,4.0,0.0,0.0,0.0,0.0
481,0.8,4.0,0.0,0.0,0.0,0.0
74,0.8,4.0,0.0,0.0,0.0,0.0
213,0.8,4.0,0.0,0.0,0.0,0.0
640,0.8,4.0,0.0,0.0,0.0,0.0
84,0.8,4.0,0.0,0.0,0.0,0.0
503,0.8,4.0,0.0,0.0,0.0,0.0
724,0.8,4.0,0.0,0.0,0.0,0.0
759,0.8,4.0,0.0,0.0,0.0,0.0
555,0.8,4.0,0.0,0.0,0.0,0.0
500,0.7010000000000001,0.0,70.0,0.0,1.0,0.0
568,0.7010000000000001,1.0,50.0,0.0,1.0,0.0
