User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
542,31.0,5.0,0.0,6000.0,0.0,1.0
790,30.601000000000003,3.0,3000.0,0.0,1.0,0.0
326,30.601000000000003,3.0,3000.0,0.0,1.0,0.0
251,30.001,0.0,3000.0,0.0,1.0,0.0
513,30.001,0.0,3000.0,0.0,1.0,0.0
85,28.591,43.0,1999.0,0.0,1.0,0.0
383,27.401000000000003,12.0,2500.0,0.0,1.0,0.0
519,27.201,36.0,2000.0,0.0,1.0,0.0
677,26.601000000000003,8.0,2500.0,0.0,1.0,0.0
724,25.601000000000003,3.0,2500.0,0.0,1.0,0.0
218,25.401,57.0,1400.0,0.0,1.0,0.0
834,25.201,1.0,2500.0,0.0,1.0,0.0
282,25.201,1.0,2500.0,0.0,1.0,0.0
158,25.0,0.0,0.0,5000.0,0.0,1.0
860,22.802,3.0,2220.0,0.0,2.0,0.0
876,22.801000000000002,14.0,2000.0,0.0,1.0,0.0
23,22.701999999999998,1.0,2250.0,0.0,2.0,0.0
985,22.601000000000003,13.0,2000.0,0.0,1.0,0.0
204,22.601000000000003,13.0,2000.0,0.0,1.0,0.0
342,22.601000000000003,13.0,2000.0,0.0,1.0,0.0
11,22.201,11.0,2000.0,0.0,1.0,0.0
449,22.200000000000003,111.0,0.0,0.0,0.0,0.0
618,22.0,110.0,0.0,0.0,0.0,0.0
247,22.0,110.0,0.0,0.0,0.0,0.0
641,21.401,7.0,2000.0,0.0,1.0,0.0
335,21.201,6.0,2000.0,0.0,1.0,0.0
492,21.201,6.0,2000.0,0.0,1.0,0.0
190,21.001,5.0,2000.0,0.0,1.0,0.0
797,21.0,5.0,0.0,4000.0,0.0,1.0
107,20.401,2.0,2000.0,0.0,1.0,0.0
731,20.401,2.0,2000.0,0.0,1.0,0.0
754,20.400000000000002,102.0,0.0,0.0,0.0,0.0
939,20.201,1.0,2000.0,0.0,1.0,0.0
968,20.201,1.0,2000.0,0.0,1.0,0.0
514,20.201,1.0,2000.0,0.0,1.0,0.0
863,20.002,0.0,2000.0,0.0,2.0,0.0
526,20.001,0.0,2000.0,0.0,1.0,0.0
87,20.001,0.0,2000.0,0.0,1.0,0.0
484,20.001,0.0,2000.0,0.0,1.0,0.0
358,20.001,0.0,2000.0,0.0,1.0,0.0
663,20.0,100.0,0.0,0.0,0.0,0.0
644,19.403,7.0,1800.0,0.0,3.0,0.0
456,19.0,95.0,0.0,0.0,0.0,0.0
856,18.8,94.0,0.0,0.0,0.0,0.0
887,17.8,89.0,0.0,0.0,0.0,0.0
971,16.42,3.0,0.0,3164.0,0.0,1.0
10,15.600999999999999,8.0,1400.0,0.0,1.0,0.0
397,15.203,1.0,1500.0,0.0,3.0,0.0
50,15.0,0.0,1000.0,1000.0,1.0,1.0
39,14.8,74.0,0.0,0.0,0.0,0.0
972,14.501,0.0,1100.0,700.0,2.0,1.0
379,13.903,3.0,1330.0,0.0,3.0,0.0
458,12.801000000000002,39.0,500.0,0.0,1.0,0.0
582,12.600000000000001,63.0,0.0,0.0,0.0,0.0
82,12.5,0.0,0.0,2500.0,0.0,1.0
628,12.401,12.0,1000.0,0.0,1.0,0.0
452,12.401,12.0,1000.0,0.0,1.0,0.0
738,12.4,62.0,0.0,0.0,0.0,0.0
205,12.4,62.0,0.0,0.0,0.0,0.0
989,12.200000000000001,61.0,0.0,0.0,0.0,0.0
548,12.003,0.0,1200.0,0.0,3.0,0.0
932,12.001,10.0,1000.0,0.0,1.0,0.0
758,11.801,9.0,1000.0,0.0,1.0,0.0
722,11.8,59.0,0.0,0.0,0.0,0.0
828,11.600000000000001,58.0,0.0,0.0,0.0,0.0
990,11.4,57.0,0.0,0.0,0.0,0.0
694,11.200999999999999,1.0,1100.0,0.0,1.0,0.0
831,11.002,5.0,1000.0,0.0,2.0,0.0
539,11.001,0.0,1100.0,0.0,1.0,0.0
237,11.0,55.0,0.0,0.0,0.0,0.0
922,11.0,55.0,0.0,0.0,0.0,0.0
946,10.801000000000002,29.0,500.0,0.0,1.0,0.0
71,10.801,4.0,1000.0,0.0,1.0,0.0
131,10.801,4.0,1000.0,0.0,1.0,0.0
5,10.801,4.0,1000.0,0.0,1.0,0.0
181,10.600000000000001,53.0,0.0,0.0,0.0,0.0
553,10.502,0.0,1050.0,0.0,2.0,0.0
72,10.401,2.0,1000.0,0.0,1.0,0.0
272,10.4,52.0,0.0,0.0,0.0,0.0
263,10.200999999999999,1.0,1000.0,0.0,1.0,0.0
613,10.102000000000002,2.0,970.0,0.0,2.0,0.0
561,10.001,0.0,1000.0,0.0,1.0,0.0
596,10.001,0.0,1000.0,0.0,1.0,0.0
741,10.001,0.0,1000.0,0.0,1.0,0.0
558,10.001,0.0,1000.0,0.0,1.0,0.0
357,10.001,5.0,900.0,0.0,1.0,0.0
772,10.001,0.0,1000.0,0.0,1.0,0.0
14,10.001,0.0,1000.0,0.0,1.0,0.0
925,10.001,0.0,1000.0,0.0,1.0,0.0
299,10.001,0.0,1000.0,0.0,1.0,0.0
167,10.0,0.0,500.0,1000.0,1.0,1.0
377,9.4,47.0,0.0,0.0,0.0,0.0
